0.000000000000000000e+00 0.000000000000000000e+00
8.961725969385842677e-03 2.849629999999999885e+00
8.961725969385842677e-03 2.992830000000000101e+00
1.296172596938584276e-02 3.461030000000000495e+00
1.096172596938584272e-02 4.191080000000000361e+00
1.596172596938584196e-02 4.868940000000000268e+00
1.696172596938584284e-02 5.519909999999999428e+00
2.196172596938584728e-02 6.189669999999999561e+00
2.396172596938584212e-02 6.876980000000000537e+00
2.796172596938584567e-02 7.620969999999999800e+00
3.196172596938583882e-02 8.343739999999998602e+00
3.396172596938584060e-02 9.149919999999999831e+00
3.896172596938583810e-02 9.837830000000000297e+00
4.096172596938583987e-02 1.060679999999999978e+01
4.396172596938583560e-02 1.136908999999999992e+01
4.796172596938583915e-02 1.217265000000000086e+01
5.096172596938584182e-02 1.297367000000000026e+01
5.396172596938583754e-02 1.373600000000000065e+01
5.696172596938583327e-02 1.448537999999999926e+01
5.896172596938584198e-02 1.528863999999999912e+01
6.296172596938584554e-02 1.601867000000000019e+01
6.696172596938584909e-02 1.682985000000000042e+01
6.996172596938585175e-02 1.761723999999999890e+01
7.296172596938585442e-02 1.836287000000000091e+01
7.596172596938585708e-02 1.913126000000000104e+01
7.896172596938584587e-02 1.986234999999999928e+01
8.196172596938584853e-02 2.060703999999999780e+01
8.496172596938585120e-02 2.134088999999999814e+01
8.796172596938585386e-02 2.214013999999999882e+01
9.196172596938587129e-02 2.287897999999999854e+01
9.496172596938584620e-02 2.359762000000000270e+01
9.896172596938584975e-02 2.440118000000000009e+01
1.009617259693858515e-01 2.518408999999999764e+01
1.049617259693858412e-01 2.594535000000000124e+01
1.079617259693858577e-01 2.668111999999999995e+01
1.099617259693858595e-01 2.745330999999999833e+01
1.139617259693858492e-01 2.825957999999999970e+01
1.169617259693858519e-01 2.901727999999999952e+01
1.209617259693858415e-01 2.976944000000000301e+01
1.239617259693858442e-01 3.053437999999999874e+01
1.269617259693858469e-01 3.127387999999999835e+01
1.299617259693858218e-01 3.202881000000000000e+01
1.329617259693858244e-01 3.280709000000000231e+01
1.359617259693857994e-01 3.358135999999999655e+01
1.399617259693858307e-01 3.432779000000000025e+01
1.429617259693858333e-01 3.515134000000000469e+01
1.459617259693858082e-01 3.587248999999999910e+01
1.479617259693858100e-01 3.664882000000000062e+01
1.509617259693858127e-01 3.739900999999999698e+01
1.549617259693858162e-01 3.817215000000000202e+01
1.569617259693858180e-01 3.892342000000000013e+01
1.609617259693858216e-01 3.966650999999999527e+01
1.639617259693858242e-01 4.043032999999999788e+01
1.669617259693858269e-01 4.119991999999999877e+01
1.709617259693858027e-01 4.193079999999999785e+01
1.739617259693858331e-01 4.267390999999999934e+01
1.759617259693858071e-01 4.342192000000000007e+01
1.799617259693858384e-01 4.419735999999999621e+01
1.819617259693858125e-01 4.492401999999999873e+01
1.859617259693858160e-01 4.568003000000000213e+01
1.889617259693858187e-01 4.641465000000000174e+01
1.919617259693858213e-01 4.716184000000000509e+01
1.949617259693858240e-01 4.788060000000000116e+01
1.979617259693857989e-01 4.864535000000000053e+01
2.009617259693858016e-01 4.941432999999999964e+01
2.039617259693858042e-01 5.013107000000000113e+01
2.059617259693858338e-01 5.084017999999999660e+01
2.089617259693858364e-01 5.158350000000000080e+01
2.119617259693858391e-01 5.228096000000000032e+01
2.149617259693858418e-01 5.304034999999999656e+01
